title,company,location,date,url,department,workplace_type,level,source
Junior Global Share Plans Specialist - Mobileye,HUJI Alumni Career,ירושלים,2026-04-13,https://hujicareer.co.il/jobs/junior-global-share-plans-specialist-mobileye/,,onsite,junior,huji-alumni
דרוש/ה רופא/ה להתמחות בתחום כירורגית חזה במרכז רפואי שמיר,111111,,2026-04-13,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%95%d7%a4%d7%90-%d7%94-%d7%9c%d7%94%d7%aa%d7%9e%d7%97%d7%95%d7%aa-%d7%91%d7%aa%d7%97%d7%95%d7%9d-%d7%9b%d7%99%d7%a8%d7%95%d7%a8%d7%92%d7%99%d7%aa-%d7%97%d7%96/,,onsite,junior,huji-alumni
דרוש/ה רופא/ה להתמחות על למחלקת כירורגית חזה במרכז הרפואי שמיר,111111,,2026-04-13,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%95%d7%a4%d7%90-%d7%94-%d7%9c%d7%94%d7%aa%d7%9e%d7%97%d7%95%d7%aa-%d7%a2%d7%9c-%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%9b%d7%99%d7%a8%d7%95%d7%a8%d7%92%d7%99/,,onsite,junior,huji-alumni
דרוש/ה רכז/ת לתוכנית מושבה על מאדים - נוער שוחר מדע האוניברסיטה העברית,HUJI Alumni Career,ירושלים,2026-04-13,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%9c%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%aa-%d7%9e%d7%95%d7%a9%d7%91%d7%94-%d7%a2%d7%9c-%d7%9e%d7%90%d7%93%d7%99%d7%9d-%d7%a0%d7%95%d7%a2/,,onsite,junior,huji-alumni
מפיק/ה במשרה חלקית לחטיבת הדיגיטל בשפה הערבית - כאן 11,LOGO 10,חיפה,2026-04-13,https://hujicareer.co.il/jobs/%d7%9e%d7%a4%d7%99%d7%a7-%d7%94-%d7%91%d7%9e%d7%a9%d7%a8%d7%94-%d7%97%d7%9c%d7%a7%d7%99%d7%aa-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%93%d7%99%d7%92%d7%99%d7%98%d7%9c-%d7%91%d7%a9%d7%a4%d7%94-2/,,onsite,junior,huji-alumni
מתאם/ת צוותי צילום שטח לחטיבת החדשות - כאן 11,LOGO 10,ירושלים,2026-04-13,https://hujicareer.co.il/jobs/%d7%9e%d7%aa%d7%90%d7%9d-%d7%aa-%d7%a6%d7%95%d7%95%d7%aa%d7%99-%d7%a6%d7%99%d7%9c%d7%95%d7%9d-%d7%a9%d7%98%d7%97-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%9b-2/,,onsite,junior,huji-alumni
משרד הבינוי והשיכון מגייס מוביל.ת גיוס ומיתוג מעסיק,משרד-הבינוי-והשיכון,ירושלים,2026-04-09,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%a0%d7%95%d7%99-%d7%95%d7%94%d7%a9%d7%99%d7%9b%d7%95%d7%9f-%d7%9e%d7%92%d7%99%d7%99%d7%a1-%d7%9e%d7%95%d7%91%d7%99%d7%9c-%d7%aa-%d7%92%d7%99%d7%95%d7%a1/,,onsite,junior,huji-alumni
"לחברה בנייה, יזמות והנדסה דרוש/ה כלכלן/ית",קן-התור,,2026-04-09,https://hujicareer.co.il/jobs/%d7%9c%d7%97%d7%91%d7%a8%d7%94-%d7%91%d7%a0%d7%99%d7%99%d7%94-%d7%99%d7%96%d7%9e%d7%95%d7%aa-%d7%95%d7%94%d7%a0%d7%93%d7%a1%d7%94-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9b%d7%9c%d7%9b%d7%9c%d7%9f-%d7%99/,,onsite,junior,huji-alumni
אימונולוג/ית .Ph.D העברה מפיתוח,c3,ירושלים,2026-04-09,https://hujicareer.co.il/jobs/%d7%90%d7%99%d7%9e%d7%95%d7%a0%d7%95%d7%9c%d7%95%d7%92-%d7%99%d7%aa-ph-d-%d7%94%d7%a2%d7%91%d7%a8%d7%94-%d7%9e%d7%a4%d7%99%d7%aa%d7%95%d7%97/,,onsite,junior,huji-alumni
"דרוש/ה מאמן/ת כושר לחד""כ של עובדי/ות המרכז הרפואי שמיר",111111,,2026-04-09,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%90%d7%9e%d7%9f-%d7%aa-%d7%9b%d7%95%d7%a9%d7%a8-%d7%9c%d7%97%d7%93%d7%9b-%d7%a9%d7%9c-%d7%a2%d7%95%d7%91%d7%93%d7%99-%d7%95%d7%aa-%d7%94%d7%9e%d7%a8%d7%9b/,,onsite,junior,huji-alumni
פיזיקאי/ת מהנדס/ת .B. Sc,c3,ירושלים,2026-04-09,https://hujicareer.co.il/jobs/%d7%a4%d7%99%d7%96%d7%99%d7%a7%d7%90%d7%99-%d7%aa-%d7%9e%d7%94%d7%a0%d7%93%d7%a1-%d7%aa-b-sc/,,onsite,junior,huji-alumni
דרוש/ה לבורנט/ית .M.Sc במדעי הטבע,c3,ירושלים,2026-04-09,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9c%d7%91%d7%95%d7%a8%d7%a0%d7%98-%d7%99%d7%aa-m-sc-%d7%91%d7%9e%d7%93%d7%a2%d7%99-%d7%94%d7%98%d7%91%d7%a2/,,onsite,junior,huji-alumni
מלון ייחודי בירושלים מגייס מנהל/ת חוויית לקוח,c3,ירושלים,2026-04-09,https://hujicareer.co.il/jobs/%d7%9e%d7%9c%d7%95%d7%9f-%d7%99%d7%99%d7%97%d7%95%d7%93%d7%99-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%9e%d7%92%d7%99%d7%99%d7%a1-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%97%d7%95%d7%95%d7%99/,,onsite,junior,huji-alumni
"עוזר/ת אישית למנהלי מחלקת הסליקה ומסחר, נגזרים ומדדים בבורסה לניירות ערך",tasa,תל אביב,2026-04-09,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%96%d7%a8-%d7%aa-%d7%90%d7%99%d7%a9%d7%99%d7%aa-%d7%9c%d7%9e%d7%a0%d7%94%d7%9c%d7%99-%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%94%d7%a1%d7%9c%d7%99%d7%a7%d7%94-%d7%95%d7%9e%d7%a1%d7%97%d7%a8/,,onsite,junior,huji-alumni
"רכז/ת גיוס לצהרוני ""ניצנים"" לתאגיד לביא",HUJI Alumni Career,ירושלים,2026-04-09,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%92%d7%99%d7%95%d7%a1-%d7%9c%d7%a6%d7%94%d7%a8%d7%95%d7%a0%d7%99-%d7%a0%d7%99%d7%a6%d7%a0%d7%99%d7%9d-%d7%9c%d7%aa%d7%90%d7%92%d7%99%d7%93-%d7%9c%d7%91%d7%99%d7%90/,,onsite,junior,huji-alumni
ראש/ת צוות סיסטם לחטיבת ההנדסה והטכנולוגיות,LOGO 10,ירושלים,2026-04-09,https://hujicareer.co.il/jobs/%d7%a8%d7%90%d7%a9-%d7%aa-%d7%a6%d7%95%d7%95%d7%aa-%d7%a1%d7%99%d7%a1%d7%98%d7%9d-%d7%9c%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%94%d7%a0%d7%93%d7%a1%d7%94-%d7%95%d7%94%d7%98%d7%9b%d7%a0%d7%95%d7%9c/,,onsite,junior,huji-alumni
למחלקת השקעות ברשות ניירות ערך דרוש/ה רפרנט/ית ליחידת הפיקוח על שירותי מידע ותשלומים,Logo_israel_securities_authority,תל אביב,2026-04-09,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%97%d7%9c%d7%a7%d7%aa-%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%91%d7%a8%d7%a9%d7%95%d7%aa-%d7%a0%d7%99%d7%99%d7%a8%d7%95%d7%aa-%d7%a2%d7%a8%d7%9a-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8/,,onsite,junior,huji-alumni
משרות לאחיות במרפאות מכבי - ירושלים והסביבה,download,ירושלים,2026-03-30,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%95%d7%aa-%d7%9c%d7%90%d7%97%d7%99%d7%95%d7%aa-%d7%91%d7%9e%d7%a8%d7%a4%d7%90%d7%95%d7%aa-%d7%9e%d7%9b%d7%91%d7%99-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%95%d7%94%d7%a1/,,onsite,junior,huji-alumni
מרפא/ה בעיסוק להתפתחות הילד - כלל ארצי,download,,2026-03-30,https://hujicareer.co.il/jobs/%d7%9e%d7%a8%d7%a4%d7%90-%d7%94-%d7%91%d7%a2%d7%99%d7%a1%d7%95%d7%a7-%d7%9c%d7%94%d7%aa%d7%a4%d7%aa%d7%97%d7%95%d7%aa-%d7%94%d7%99%d7%9c%d7%93-%d7%9b%d7%9c%d7%9c-%d7%90%d7%a8%d7%a6%d7%99/,,onsite,junior,huji-alumni
רוקח/ת כלל ארצי לרשת מכבי פארם,download,,2026-03-30,https://hujicareer.co.il/jobs/%d7%a8%d7%95%d7%a7%d7%97-%d7%aa-%d7%9b%d7%9c%d7%9c-%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a8%d7%a9%d7%aa-%d7%9e%d7%9b%d7%91%d7%99-%d7%a4%d7%90%d7%a8%d7%9d-2/,,onsite,junior,huji-alumni
עובד/ת מעבדה במעבדה המרכזית ברחובות,download,רחובות,2026-03-30,https://hujicareer.co.il/jobs/%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%91%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%94%d7%9e%d7%a8%d7%9b%d7%96%d7%99%d7%aa-%d7%91%d7%a8%d7%97%d7%95%d7%91%d7%95%d7%aa-2/,,onsite,junior,huji-alumni
מפיק/ה לכאן רשת ב' בחטיבת החדשות,LOGO 10,,2026-03-29,https://hujicareer.co.il/jobs/%d7%9e%d7%a4%d7%99%d7%a7-%d7%94-%d7%9c%d7%9b%d7%90%d7%9f-%d7%a8%d7%a9%d7%aa-%d7%91-%d7%91%d7%97%d7%98%d7%99%d7%91%d7%aa-%d7%94%d7%97%d7%93%d7%a9%d7%95%d7%aa/,,onsite,junior,huji-alumni
רכז/ת קבוצות ותוכן - פרויקט ספריית העם היהודי בספרייה הלאומית,HUJI Alumni Career,ירושלים,2026-03-29,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%a7%d7%91%d7%95%d7%a6%d7%95%d7%aa-%d7%95%d7%aa%d7%95%d7%9b%d7%9f-%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98-%d7%a1%d7%a4%d7%a8%d7%99%d7%99%d7%aa-%d7%94%d7%a2%d7%9d-%d7%94/,,onsite,junior,huji-alumni
רכז/ת פעילות מורים - אגף חינוך בספרייה הלאומית,HUJI Alumni Career,ירושלים,2026-03-29,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa-%d7%9e%d7%95%d7%a8%d7%99%d7%9d-%d7%90%d7%92%d7%a3-%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%91%d7%a1%d7%a4%d7%a8%d7%99%d7%99%d7%94-%d7%94/,,onsite,junior,huji-alumni
רכז/ת אדמיניסטרטיבי/ת - בית הספר לרוקחות,HUJI Alumni Career,ירושלים,2026-03-29,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%90%d7%93%d7%9e%d7%99%d7%a0%d7%99%d7%a1%d7%98%d7%a8%d7%98%d7%99%d7%91%d7%99-%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%a1%d7%a4%d7%a8-%d7%9c%d7%a8%d7%95%d7%a7%d7%97%d7%95%d7%aa/,,onsite,junior,huji-alumni
רכז/ת תקציבי מחקר בפקולטה למדעי הרוח,HUJI Alumni Career,ירושלים,2026-03-29,https://hujicareer.co.il/jobs/%d7%a8%d7%9b%d7%96-%d7%aa-%d7%aa%d7%a7%d7%a6%d7%99%d7%91%d7%99-%d7%9e%d7%97%d7%a7%d7%a8-%d7%91%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%94-%d7%9c%d7%9e%d7%93%d7%a2%d7%99-%d7%94%d7%a8%d7%95%d7%97/,,onsite,junior,huji-alumni
דרוש/ה אחראי/ת לתיאום ובקרת השירותים השיקומיים לאגף שיקום נכים במשרד הביטחון,לוגו משרד הביטחון,פתח תקווה,2026-03-29,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%90%d7%97%d7%a8%d7%90%d7%99-%d7%aa-%d7%9c%d7%aa%d7%99%d7%90%d7%95%d7%9d-%d7%95%d7%91%d7%a7%d7%a8%d7%aa-%d7%94%d7%a9%d7%99%d7%a8%d7%95%d7%aa%d7%99%d7%9d-%d7%94%d7%a9/,,onsite,junior,huji-alumni
למעבדת QC דרוש/ה אנליטיקאי/ת,c3,,2026-03-29,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a2%d7%91%d7%93%d7%aa-qc-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%90%d7%a0%d7%9c%d7%99%d7%98%d7%99%d7%a7%d7%90%d7%99-%d7%aa/,,onsite,junior,huji-alumni
לאגף אמון במשרד הביטחון דרוש/ה ע' בכיר לשכירויות,לוגו משרד הביטחון,תל אביב,2026-03-29,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%90%d7%9e%d7%95%d7%9f-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2-%d7%91%d7%9b%d7%99%d7%a8-%d7%9c/,,onsite,junior,huji-alumni
סטודנט/ית מפעיל/ת עמדת גרפיקה לחדר שידור בחטיבת ההנדסה,LOGO 10,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98-%d7%99%d7%aa-%d7%9e%d7%a4%d7%a2%d7%99%d7%9c-%d7%aa-%d7%a2%d7%9e%d7%93%d7%aa-%d7%92%d7%a8%d7%a4%d7%99%d7%a7%d7%94-%d7%9c%d7%97%d7%93%d7%a8-%d7%a9%d7%99%d7%93-2/,,onsite,junior,huji-alumni
למרכז מורשת בגין בירושלים דרוש/ה רכז/ת הזמנות,logo_blue_he,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a8%d7%9b%d7%96-%d7%9e%d7%95%d7%a8%d7%a9%d7%aa-%d7%91%d7%92%d7%99%d7%9f-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%94/,,onsite,junior,huji-alumni
למרכז מורשת בגין דרוש/ה מנהל/ת אחזקה,logo_blue_he,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a8%d7%9b%d7%96-%d7%9e%d7%95%d7%a8%d7%a9%d7%aa-%d7%91%d7%92%d7%99%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%90%d7%97%d7%96%d7%a7%d7%94/,,onsite,junior,huji-alumni
דרוש.ה מנהל.ת מחקר יישומי ופיתוח לחברה מובילה בתחום תעשיות המזון,maxresdefault,,2026-03-25,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%97%d7%a7%d7%a8-%d7%99%d7%99%d7%a9%d7%95%d7%9e%d7%99-%d7%95%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%9c%d7%97%d7%91%d7%a8%d7%94-%d7%9e/,,onsite,junior,huji-alumni
אחראי/ת קשרי לקוחות ופיתוח עסקי (משרה חלקית/סטודנט),logo1,תל אביב,2026-03-25,https://hujicareer.co.il/jobs/%d7%90%d7%97%d7%a8%d7%90%d7%99-%d7%aa-%d7%a7%d7%a9%d7%a8%d7%99-%d7%9c%d7%a7%d7%95%d7%97%d7%95%d7%aa-%d7%95%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%a2%d7%a1%d7%a7%d7%99-%d7%9e%d7%a9%d7%a8%d7%94-%d7%97%d7%9c/,,onsite,junior,huji-alumni
לאגף אמון במשרד הביטחון דרוש/ה אחראי מערכות חשמל ותשתיות,לוגו משרד הביטחון,תל אביב,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%90%d7%92%d7%a3-%d7%90%d7%9e%d7%95%d7%9f-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%90%d7%97%d7%a8%d7%90%d7%99-%d7%9e%d7%a2/,,onsite,junior,huji-alumni
"מנהל/ת מחשוב ציבורי - האגף למחשוב, תקשורת ומידע",HUJI Alumni Career,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%97%d7%a9%d7%95%d7%91-%d7%a6%d7%99%d7%91%d7%95%d7%a8%d7%99-%d7%94%d7%90%d7%92%d7%a3-%d7%9c%d7%9e%d7%97%d7%a9%d7%95%d7%91-%d7%aa%d7%a7%d7%a9%d7%95%d7%a8/,,onsite,junior,huji-alumni
Senior AI-Vision Engineer,HUJI Alumni Career,מהבית,2026-03-25,https://hujicareer.co.il/jobs/senior-ai-vision-engineer/,,remote,junior,huji-alumni
לתוכנית החברתית גרעיני אודי דרוש/ה מנהל/ת אזור,budi_logo,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%aa%d7%95%d7%9b%d7%a0%d7%99%d7%aa-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%aa-%d7%92%d7%a8%d7%a2%d7%99%d7%a0%d7%99-%d7%90%d7%95%d7%93%d7%99-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94/,,onsite,junior,huji-alumni
"דרוש/ה רכז/ת מלגות ומילואים (החלפה לחל""ד) למכללת עזריאלי ירושלים",download (4),ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%9e%d7%9c%d7%92%d7%95%d7%aa-%d7%95%d7%9e%d7%99%d7%9c%d7%95%d7%90%d7%99%d7%9d-%d7%94%d7%97%d7%9c%d7%a4%d7%94-%d7%9c%d7%97%d7%9c%d7%93/,,onsite,junior,huji-alumni
משרת רכז/ת חוג - המכון לספרויות - החלפה לחופשת לידה,HUJI Alumni Career,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9e%d7%a9%d7%a8%d7%aa-%d7%a8%d7%9b%d7%96-%d7%aa-%d7%97%d7%95%d7%92-%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%9c%d7%a1%d7%a4%d7%a8%d7%95%d7%99%d7%95%d7%aa-%d7%94%d7%97%d7%9c%d7%a4%d7%94-%d7%9c%d7%97/,,onsite,junior,huji-alumni
"למשרד הביטחון דרוש/ה ר' תחום שת""פ וקש""ח - אגף ביטחוני מדיני",לוגו משרד הביטחון,תל אביב,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a8-%d7%aa%d7%97%d7%95%d7%9d-%d7%a9%d7%aa%d7%a4-%d7%95%d7%a7%d7%a9%d7%97-%d7%90/,,onsite,junior,huji-alumni
הנהלת בתי המשפט מגייסת מנהל/ת תחום בכיר להקמה ותכנון בתי משפט,Israeli_Civil_Service_Commission.svg,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%94%d7%a0%d7%94%d7%9c%d7%aa-%d7%91%d7%aa%d7%99-%d7%94%d7%9e%d7%a9%d7%a4%d7%98-%d7%9e%d7%92%d7%99%d7%99%d7%a1%d7%aa-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d-%d7%91%d7%9b%d7%99%d7%a8/,,onsite,junior,huji-alumni
לרשות לאכיפה במקרקעין דרוש/ה מרכז/ת בכיר/ה (אכיפה בצוות התערבות),הרשות לאכיפה,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%a8%d7%a9%d7%95%d7%aa-%d7%9c%d7%90%d7%9b%d7%99%d7%a4%d7%94-%d7%91%d7%9e%d7%a7%d7%a8%d7%a7%d7%a2%d7%99%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a8%d7%9b%d7%96-%d7%aa-%d7%91%d7%9b%d7%99/,,onsite,junior,huji-alumni
למשרד הבינוי והשיכון דרוש/ה מנהל/ת תחום (ארגון ושיטות תגמול תמרוץ),משרד-הבינוי-והשיכון,ירושלים,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%a0%d7%95%d7%99-%d7%95%d7%94%d7%a9%d7%99%d7%9b%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95-2/,,onsite,junior,huji-alumni
"דרוש/ה מבקר/ת (מתמחה או רו""ח מתחיל) במשרד רואה/ת חשבון בתל אביב",c3,תל אביב,2026-03-25,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%91%d7%a7%d7%a8-%d7%aa-%d7%9e%d7%aa%d7%9e%d7%97%d7%94-%d7%90%d7%95-%d7%a8%d7%95%d7%97-%d7%9e%d7%aa%d7%97%d7%99%d7%9c-%d7%91%d7%9e%d7%a9%d7%a8%d7%93-%d7%a8/,,onsite,junior,huji-alumni
למעבדה תעשייתית דרוש/ה לבורנט/ית בוגר/ת תואר ראשון בכימיה,c3,,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a2%d7%91%d7%93%d7%94-%d7%aa%d7%a2%d7%a9%d7%99%d7%99%d7%aa%d7%99%d7%aa-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9c%d7%91%d7%95%d7%a8%d7%a0%d7%98-%d7%99%d7%aa-%d7%91%d7%95%d7%92%d7%a8-%d7%aa/,,onsite,junior,huji-alumni
"דרוש/ה עובד/ת מקצועי/ת לעמותה חברתית גדולה, מוכרת ומצוינת",c3,,2026-03-25,https://hujicareer.co.il/jobs/%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%a2%d7%95%d7%91%d7%93-%d7%aa-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%99-%d7%aa-%d7%9c%d7%a2%d7%9e%d7%95%d7%aa%d7%94-%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%aa-%d7%92%d7%93%d7%95/,,onsite,junior,huji-alumni
"לקופ""ח מובילה דרוש/ה אח/ות מרפאה/טיפולי בית למגוון תקנים ברחבי הארץ",c3,,2026-03-25,https://hujicareer.co.il/jobs/%d7%9c%d7%a7%d7%95%d7%a4%d7%97-%d7%9e%d7%95%d7%91%d7%99%d7%9c%d7%94-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%90%d7%97-%d7%95%d7%aa-%d7%9e%d7%a8%d7%a4%d7%90%d7%94-%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99/,,onsite,junior,huji-alumni
למשרד הבינוי והשיכון דרוש/ה מנהל/ת תחום (מוביל גיוס),משרד-הבינוי-והשיכון,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%94%d7%91%d7%99%d7%a0%d7%95%d7%99-%d7%95%d7%94%d7%a9%d7%99%d7%9b%d7%95%d7%9f-%d7%93%d7%a8%d7%95%d7%a9-%d7%94-%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%aa%d7%97%d7%95%d7%9d/,,onsite,junior,huji-alumni
מדריך/ה דובר/ת אנגלית לקורסי יישומי מחשב ואפליקציות בירושלים,mtova_logo,ירושלים,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%94-%d7%93%d7%95%d7%91%d7%a8-%d7%aa-%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa-%d7%9c%d7%a7%d7%95%d7%a8%d7%a1%d7%99-%d7%99%d7%99%d7%a9%d7%95%d7%9e%d7%99-%d7%9e%d7%97%d7%a9/,,onsite,junior,huji-alumni
אנליסט/ית מערכות ותהליכים עסקיים לבורסה לניירות ערך,tasa,תל אביב,2026-03-23,https://hujicareer.co.il/jobs/%d7%90%d7%a0%d7%9c%d7%99%d7%a1%d7%98-%d7%99%d7%aa-%d7%9e%d7%a2%d7%a8%d7%9b%d7%95%d7%aa-%d7%95%d7%aa%d7%94%d7%9c%d7%99%d7%9b%d7%99%d7%9d-%d7%a2%d7%a1%d7%a7%d7%99%d7%99%d7%9d-%d7%9c%d7%91%d7%95%d7%a8/,,onsite,junior,huji-alumni
מנהל/ת מתודולוגיה ופרויקטים בעולם המודיעין,NessLogo,,2026-03-23,https://hujicareer.co.il/jobs/%d7%9e%d7%a0%d7%94%d7%9c-%d7%aa-%d7%9e%d7%aa%d7%95%d7%93%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%94-%d7%95%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98%d7%99%d7%9d-%d7%91%d7%a2%d7%95%d7%9c%d7%9d-%d7%94%d7%9e%d7%95/,,onsite,junior,huji-alumni
אחראי/ת ליווי לקוחות עסקיים בעל/ת רקע פיננסי (Fintech),logo (1),,2026-03-23,https://hujicareer.co.il/jobs/%d7%90%d7%97%d7%a8%d7%90%d7%99-%d7%aa-%d7%9c%d7%99%d7%95%d7%95%d7%99-%d7%9c%d7%a7%d7%95%d7%97%d7%95%d7%aa-%d7%a2%d7%a1%d7%a7%d7%99%d7%99%d7%9d-%d7%91%d7%a2%d7%9c-%d7%aa-%d7%a8%d7%a7%d7%a2-%d7%a4%d7%99/,,onsite,junior,huji-alumni
Junior Research Analyst,logo (1),,2026-03-23,https://hujicareer.co.il/jobs/junior-research-analyst/,,onsite,junior,huji-alumni
Analyst Student Position,logo (1),,2026-03-23,https://hujicareer.co.il/jobs/analyst-student-position/,,onsite,junior,huji-alumni
