title,company,location,date,url,department,workplace_type
Tech Lead Backend Developer בחברת הייטק,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153241/,Software Development,onsite
R&D Team Leader בחברת הייטק בתחום ה-DevSecOps ו-MLOps,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/head-of-development-team/153289/,Software Development,Hybrid
Director/VP Data בחברת סטארט-אפ שעוסקת בניטור פעילות פרסום ומידע עסקי,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/data-engineer/153293/,Software Development,Hybrid
Senior Software Engineer בחברת הייטק בתחום ה-DevSecOps ו-MLOps,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153264/,Software Development,Hybrid
Senior Full Stack Software Engineer בחברת סייבר בעולמות ה-Fintech,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153249/,Software Development,Hybrid
Senior Platform Engineer (Backend) בחברת סטארט-אפ בתחום הסייבר,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153239/,Software Development,Hybrid
Data Engineer בחברת סטארט-אפ בתחום של Healthcare,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/data-engineer/153247/,Software Development,Hybrid
Software Engineer בחברת סטארט-אפ בתחום ה-High-Performance Computing,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/153262/,Software Development,Hybrid
Tech Lead Backend Developer בחברת הייטק,GotFriends,Sharon,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153238/,Software Development,onsite
Software Engineer  בחברת הייטק,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/cplusplus-programmer/153251/,Software Development,onsite
Tech Lead בחברת סטארט-אפ רווחית,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/frontend-developer/153263/,Software Development,Hybrid
Founding Full Stack Engineer בחברת סטארט- אפ בתחום ה-Security,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/full-stack-developer/153232/,Software Development,onsite
Lead Software Engineer בחברת סטארט-אפ בתחום המיחשוב הקוונטי,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/python-developer/153216/,Software Development,Hybrid
Senior Software Developer בחברת הייטק,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153212/,Software Development,onsite
Senior Software Engineer בחברת הייטק בתחום ה-Cyber Security,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/python-developer/153223/,Software Development,Hybrid
Backend Engineer בחברת סטארט-אפ בתחום ה-Medical,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/backend-developer/153134/,Software Development,Hybrid
Technical Lead Engineer בחברת סטארט-אפ בתחום Defense-tech,GotFriends,Tel Aviv,2026-05-11,https://www.gotfriends.co.il/jobslobby/software/java-developer/153149/,Software Development,Hybrid
